objectid,mode,lineabbr,month_,year_,servicetype,avgboardings,city,county
12702,Fixed Route Bus - Express,822,10,2018,WKD,207.068511,"Salem, Springville, Orem, Spanish Fork, Payson, Provo",Utah
14352,Fixed Route Bus - Express,902,10,2018,WKD,186.326482,Millcreek,"Summit, Salt Lake"
5980,Fixed Route Bus - Express,313,11,2018,WKD,66.1,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
6160,Fixed Route Bus - Express,451,11,2018,WKD,296.142848,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
6200,Fixed Route Bus - Express,453,11,2018,WKD,190.666345,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
6258,Fixed Route Bus - Express,454,11,2018,WKD,37.722222,"Grantsville, Salt Lake City","Tooele, Salt Lake"
6382,Fixed Route Bus - Express,456,11,2018,WKD,32.5,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
6935,Fixed Route Bus - Express,472,11,2018,WKD,391.219046,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
7021,Fixed Route Bus - Express,473,11,2018,WKD,546.335036,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
12141,Fixed Route Bus - Express,805,11,2018,WKD,207.058991,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12229,Fixed Route Bus - Express,806,11,2018,WKD,103.199845,"Lindon, Orem, Pleasant Grove, Lehi, Eagle Mountain, American Fork, Saratoga Springs",Utah
12314,Fixed Route Bus - Express,807,11,2018,WKD,140.168421,"Lindon, Orem, Pleasant Grove, Lehi, Vineyard, Cedar Hills, Highland, American Fork",Utah
12698,Fixed Route Bus - Express,822,11,2018,WKD,190.673263,"Salem, Springville, Orem, Spanish Fork, Payson, Provo",Utah
14208,Fixed Route Bus - Express,901,11,2018,SAT,12,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14210,Fixed Route Bus - Express,901,11,2018,SUN,5.333,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14201,Fixed Route Bus - Express,901,11,2018,WKD,12.11,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14344,Fixed Route Bus - Express,902,11,2018,SAT,29,Millcreek,"Summit, Salt Lake"
14365,Fixed Route Bus - Express,902,11,2018,SUN,7.663,Millcreek,"Summit, Salt Lake"
14363,Fixed Route Bus - Express,902,11,2018,WKD,348.35655,Millcreek,"Summit, Salt Lake"
5989,Fixed Route Bus - Express,313,12,2018,WKD,47.128655,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
6159,Fixed Route Bus - Express,451,12,2018,WKD,254.451949,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
6192,Fixed Route Bus - Express,453,12,2018,WKD,166.444255,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
6257,Fixed Route Bus - Express,454,12,2018,WKD,29.379085,"Grantsville, Salt Lake City","Tooele, Salt Lake"
6386,Fixed Route Bus - Express,456,12,2018,WKD,35.692308,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
6931,Fixed Route Bus - Express,472,12,2018,WKD,346.035736,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
7017,Fixed Route Bus - Express,473,12,2018,WKD,455.907185,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
12134,Fixed Route Bus - Express,805,12,2018,WKD,127.325492,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12220,Fixed Route Bus - Express,806,12,2018,WKD,64.154094,"Lindon, Orem, Pleasant Grove, Lehi, Eagle Mountain, American Fork, Saratoga Springs",Utah
12313,Fixed Route Bus - Express,807,12,2018,WKD,71.142105,"Lindon, Orem, Pleasant Grove, Lehi, Vineyard, Cedar Hills, Highland, American Fork",Utah
12706,Fixed Route Bus - Express,822,12,2018,WKD,137.369419,"Salem, Springville, Orem, Spanish Fork, Payson, Provo",Utah
14204,Fixed Route Bus - Express,901,12,2018,SAT,50.583333,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14207,Fixed Route Bus - Express,901,12,2018,SUN,33.333333,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14212,Fixed Route Bus - Express,901,12,2018,WKD,28.408497,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14354,Fixed Route Bus - Express,902,12,2018,SAT,42.833333,Millcreek,"Summit, Salt Lake"
14351,Fixed Route Bus - Express,902,12,2018,SUN,37.416667,Millcreek,"Summit, Salt Lake"
14357,Fixed Route Bus - Express,902,12,2018,WKD,241.295455,Millcreek,"Summit, Salt Lake"
5976,Fixed Route Bus - Express,313,1,2019,WKD,67.377139,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
6148,Fixed Route Bus - Express,451,1,2019,WKD,311.171191,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
6182,Fixed Route Bus - Express,453,1,2019,WKD,186.445887,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
6247,Fixed Route Bus - Express,454,1,2019,WKD,35,"Grantsville, Salt Lake City","Tooele, Salt Lake"
6376,Fixed Route Bus - Express,456,1,2019,WKD,40.395425,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
6922,Fixed Route Bus - Express,472,1,2019,WKD,382.130755,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
7005,Fixed Route Bus - Express,473,1,2019,WKD,546.72987,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
12131,Fixed Route Bus - Express,805,1,2019,WKD,188.852456,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12216,Fixed Route Bus - Express,806,1,2019,WKD,92.549407,"Lindon, Orem, Pleasant Grove, Lehi, Eagle Mountain, American Fork, Saratoga Springs",Utah
12296,Fixed Route Bus - Express,807,1,2019,WKD,118.084416,"Lindon, Orem, Pleasant Grove, Lehi, Vineyard, Cedar Hills, Highland, American Fork",Utah
12686,Fixed Route Bus - Express,822,1,2019,WKD,184.71645,"Salem, Springville, Orem, Spanish Fork, Payson, Provo",Utah
14197,Fixed Route Bus - Express,901,1,2019,SAT,61.15,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14182,Fixed Route Bus - Express,901,1,2019,SUN,42.1,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14186,Fixed Route Bus - Express,901,1,2019,WKD,35.05,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14332,Fixed Route Bus - Express,902,1,2019,SAT,73,Millcreek,"Summit, Salt Lake"
14335,Fixed Route Bus - Express,902,1,2019,SUN,60.5,Millcreek,"Summit, Salt Lake"
14324,Fixed Route Bus - Express,902,1,2019,WKD,325.087465,Millcreek,"Summit, Salt Lake"
5970,Fixed Route Bus - Express,313,2,2019,WKD,67.199248,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
6151,Fixed Route Bus - Express,451,2,2019,WKD,310.800206,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
6188,Fixed Route Bus - Express,453,2,2019,WKD,191.393017,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
6249,Fixed Route Bus - Express,454,2,2019,WKD,39.333333,"Grantsville, Salt Lake City","Tooele, Salt Lake"
6377,Fixed Route Bus - Express,456,2,2019,WKD,41.454545,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
6916,Fixed Route Bus - Express,472,2,2019,WKD,409.783002,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
7009,Fixed Route Bus - Express,473,2,2019,WKD,556.983101,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
12125,Fixed Route Bus - Express,805,2,2019,WKD,199.87302,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12207,Fixed Route Bus - Express,806,2,2019,WKD,93.480306,"Lindon, Orem, Pleasant Grove, Lehi, Eagle Mountain, American Fork, Saratoga Springs",Utah
12303,Fixed Route Bus - Express,807,2,2019,WKD,124.789474,"Lindon, Orem, Pleasant Grove, Lehi, Vineyard, Cedar Hills, Highland, American Fork",Utah
12688,Fixed Route Bus - Express,822,2,2019,WKD,193.089912,"Salem, Springville, Orem, Spanish Fork, Payson, Provo",Utah
14185,Fixed Route Bus - Express,901,2,2019,SAT,66.7,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14193,Fixed Route Bus - Express,901,2,2019,SUN,46.083333,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14184,Fixed Route Bus - Express,901,2,2019,WKD,35.5,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14333,Fixed Route Bus - Express,902,2,2019,SAT,68,Millcreek,"Summit, Salt Lake"
14339,Fixed Route Bus - Express,902,2,2019,SUN,60.416667,Millcreek,"Summit, Salt Lake"
14338,Fixed Route Bus - Express,902,2,2019,WKD,293.86161,Millcreek,"Summit, Salt Lake"
5979,Fixed Route Bus - Express,313,3,2019,WKD,64.155013,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
6155,Fixed Route Bus - Express,451,3,2019,WKD,296.431768,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
6185,Fixed Route Bus - Express,453,3,2019,WKD,177.406303,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
6241,Fixed Route Bus - Express,454,3,2019,WKD,31.924837,"Grantsville, Salt Lake City","Tooele, Salt Lake"
6371,Fixed Route Bus - Express,456,3,2019,WKD,29.35873,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
6918,Fixed Route Bus - Express,472,3,2019,WKD,384.335442,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
7004,Fixed Route Bus - Express,473,3,2019,WKD,526.474887,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
12133,Fixed Route Bus - Express,805,3,2019,WKD,170.461495,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12211,Fixed Route Bus - Express,806,3,2019,WKD,77.789766,"Lindon, Orem, Pleasant Grove, Lehi, Eagle Mountain, American Fork, Saratoga Springs",Utah
12293,Fixed Route Bus - Express,807,3,2019,WKD,100.617669,"Lindon, Orem, Pleasant Grove, Lehi, Vineyard, Cedar Hills, Highland, American Fork",Utah
12695,Fixed Route Bus - Express,822,3,2019,WKD,173.109524,"Salem, Springville, Orem, Spanish Fork, Payson, Provo",Utah
14199,Fixed Route Bus - Express,901,3,2019,SAT,66.716667,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14198,Fixed Route Bus - Express,901,3,2019,SUN,59,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14196,Fixed Route Bus - Express,901,3,2019,WKD,37.571429,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14321,Fixed Route Bus - Express,902,3,2019,SAT,61.2,Millcreek,"Summit, Salt Lake"
14320,Fixed Route Bus - Express,902,3,2019,SUN,52.3,Millcreek,"Summit, Salt Lake"
14325,Fixed Route Bus - Express,902,3,2019,WKD,264.72054,Millcreek,"Summit, Salt Lake"
5975,Fixed Route Bus - Express,313,4,2019,WKD,57.356213,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
6156,Fixed Route Bus - Express,451,4,2019,WKD,297.154996,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
6186,Fixed Route Bus - Express,453,4,2019,WKD,192.047432,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
6246,Fixed Route Bus - Express,454,4,2019,WKD,33.805263,"Grantsville, Salt Lake City","Tooele, Salt Lake"
6370,Fixed Route Bus - Express,456,4,2019,WKD,30.835227,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
6925,Fixed Route Bus - Express,472,4,2019,WKD,369.766018,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
7014,Fixed Route Bus - Express,473,4,2019,WKD,520.748469,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
12124,Fixed Route Bus - Express,805,4,2019,WKD,188.425992,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12208,Fixed Route Bus - Express,806,4,2019,WKD,88.402757,"Lindon, Orem, Pleasant Grove, Lehi, Eagle Mountain, American Fork, Saratoga Springs",Utah
12298,Fixed Route Bus - Express,807,4,2019,WKD,119.302824,"Lindon, Orem, Pleasant Grove, Lehi, Vineyard, Cedar Hills, Highland, American Fork",Utah
12684,Fixed Route Bus - Express,822,4,2019,WKD,174.04697,"Salem, Springville, Orem, Spanish Fork, Payson, Provo",Utah
14190,Fixed Route Bus - Express,901,4,2019,SAT,6.25,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14183,Fixed Route Bus - Express,901,4,2019,SUN,4.5,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14195,Fixed Route Bus - Express,901,4,2019,WKD,8.257576,"Holladay City, Millcreek, South Salt Lake City","Salt Lake, Summit"
14340,Fixed Route Bus - Express,902,4,2019,SAT,5.75,Millcreek,"Summit, Salt Lake"
14330,Fixed Route Bus - Express,902,4,2019,SUN,12.5,Millcreek,"Summit, Salt Lake"
14328,Fixed Route Bus - Express,902,4,2019,WKD,201.011472,Millcreek,"Summit, Salt Lake"
5973,Fixed Route Bus - Express,313,5,2019,WKD,57.435714,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
6150,Fixed Route Bus - Express,451,5,2019,WKD,281.272329,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
6181,Fixed Route Bus - Express,453,5,2019,WKD,197.439109,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
6240,Fixed Route Bus - Express,454,5,2019,WKD,32.752632,"Grantsville, Salt Lake City","Tooele, Salt Lake"
6373,Fixed Route Bus - Express,456,5,2019,WKD,28.5,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
6923,Fixed Route Bus - Express,472,5,2019,WKD,358.636519,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
7011,Fixed Route Bus - Express,473,5,2019,WKD,481.538418,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
12128,Fixed Route Bus - Express,805,5,2019,WKD,119.592424,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12212,Fixed Route Bus - Express,806,5,2019,WKD,59.570685,"Lindon, Orem, Pleasant Grove, Lehi, Eagle Mountain, American Fork, Saratoga Springs",Utah
12299,Fixed Route Bus - Express,807,5,2019,WKD,52.815163,"Lindon, Orem, Pleasant Grove, Lehi, Vineyard, Cedar Hills, Highland, American Fork",Utah
12687,Fixed Route Bus - Express,822,5,2019,WKD,137.927597,"Salem, Springville, Orem, Spanish Fork, Payson, Provo",Utah
14323,Fixed Route Bus - Express,902,5,2019,WKD,173.898645,Millcreek,"Summit, Salt Lake"
5972,Fixed Route Bus - Express,313,6,2019,WKD,57.925899,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
6149,Fixed Route Bus - Express,451,6,2019,WKD,289.337736,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
6187,Fixed Route Bus - Express,453,6,2019,WKD,200.088089,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
6243,Fixed Route Bus - Express,454,6,2019,WKD,32.842105,"Grantsville, Salt Lake City","Tooele, Salt Lake"
6375,Fixed Route Bus - Express,456,6,2019,WKD,29.05,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
6921,Fixed Route Bus - Express,472,6,2019,WKD,348.836661,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
7006,Fixed Route Bus - Express,473,6,2019,WKD,487.638975,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
12122,Fixed Route Bus - Express,805,6,2019,WKD,120.675731,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12215,Fixed Route Bus - Express,806,6,2019,WKD,55.271345,"Lindon, Orem, Pleasant Grove, Lehi, Eagle Mountain, American Fork, Saratoga Springs",Utah
12302,Fixed Route Bus - Express,807,6,2019,WKD,38.455556,"Lindon, Orem, Pleasant Grove, Lehi, Vineyard, Cedar Hills, Highland, American Fork",Utah
12685,Fixed Route Bus - Express,822,6,2019,WKD,126.106959,"Salem, Springville, Orem, Spanish Fork, Payson, Provo",Utah
14331,Fixed Route Bus - Express,902,6,2019,WKD,200.661905,Millcreek,"Summit, Salt Lake"
5969,Fixed Route Bus - Express,313,7,2019,WKD,56.233083,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
6145,Fixed Route Bus - Express,451,7,2019,WKD,288.969424,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
6184,Fixed Route Bus - Express,453,7,2019,WKD,189.867965,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
6245,Fixed Route Bus - Express,454,7,2019,WKD,31.142857,"Grantsville, Salt Lake City","Tooele, Salt Lake"
6379,Fixed Route Bus - Express,456,7,2019,WKD,29.857143,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
6926,Fixed Route Bus - Express,472,7,2019,WKD,331.341331,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
7007,Fixed Route Bus - Express,473,7,2019,WKD,482.565831,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden, W Bountiful","Weber, Davis, Salt Lake"
12130,Fixed Route Bus - Express,805,7,2019,WKD,121.928571,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12218,Fixed Route Bus - Express,806,7,2019,WKD,49.679587,"Lindon, Orem, Pleasant Grove, Lehi, Eagle Mountain, American Fork, Saratoga Springs",Utah
12292,Fixed Route Bus - Express,807,7,2019,WKD,35.794879,"Lindon, Orem, Pleasant Grove, Lehi, Vineyard, Cedar Hills, Highland, American Fork",Utah
12690,Fixed Route Bus - Express,822,7,2019,WKD,120.694549,"Salem, Springville, Orem, Spanish Fork, Payson, Provo",Utah
